y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-5.240887932815011,0.39415046885890337,-13.296668016120325,2.4201523443098594e-40,0.005295552652706223,0.0024457025598762705,0.011466184955460248
1,age,1.8364339541876844,0.20223309275926024,9.080778665506484,1.0780083905850215e-19,6.27412450512141,4.22093679344293,9.32604306392754
1,sex,-0.15416359793704712,0.20900452504673897,-0.7376089005851526,0.4607521451730034,0.8571317845488425,0.5690354940906593,1.2910879966423223
1,fas,0.06427215737428742,0.10571070414740275,0.6080004659193877,0.5431871648805129,1.0663825831556202,0.8668226988120123,1.3118851354679066
3,(Intercept),-3.7657010397623862,0.2207406175936734,-17.05939342207546,2.9762961218248352e-65,0.023151376509538125,0.015020300138649178,0.03568412277643054
3,age,1.074119008789527,0.08805064438555156,12.198877319809617,3.1513893225244796e-34,2.9274127392581675,2.463393191833475,3.4788377975473113
3,sex,-0.0212659662941949,0.13254563040108072,-0.16044260553776432,0.8725324299376538,0.9789585599612071,0.7549865066494413,1.26937349698398
3,fas,0.08626276817011067,0.06836179432413682,1.2618564071196925,0.20700046061365973,1.0900927323470775,0.9533946490634407,1.246390638213919
4,(Intercept),-4.485848941664836,0.34022112258175474,-13.1850982902653,1.0691455850832091e-39,0.011267318163562266,0.005783869584998551,0.02194939853557779
4,age,1.731296109096112,0.17318908759143087,9.99656579507134,1.577738116133625e-23,5.647969551178483,4.022266289614148,7.930742957870988
4,sex,-0.4632121615127176,0.19262498933297123,-2.404735559580018,0.016184172118788916,0.6292591137794252,0.4313837815724111,0.9178996735369883
4,fas,-0.13023492838784295,0.08708964626749054,-1.4954123018003118,0.13480687195436666,0.8778891656063404,0.7401291099685173,1.0412904677155304
